student_id,name,subject,slot,section_label,status
10424,학생96,현대사회와 윤리,d,현대사회와 윤리_d_2,assigned
10424,학생96,정치,b,정치_b_1,assigned
10424,학생96,세계시민과 지리,a,세계시민과 지리_a_2,assigned
10425,학생97,정치,d,정치_d_1,assigned
10425,학생97,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10425,학생97,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
10426,학생98,현대사회와 윤리,b,현대사회와 윤리_b_2,assigned
10426,학생98,세계시민과 지리,d,세계시민과 지리_d_1,assigned
10426,학생98,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
10427,학생99,화학,d,화학_d_1,assigned
10427,학생99,물리학,b,물리학_b_1,assigned
10427,학생99,기하,a,기하_a_2,assigned
10501,학생100,현대사회와 윤리,d,현대사회와 윤리_d_1,assigned
10501,학생100,정치,a,정치_a_1,assigned
10501,학생100,세계시민과 지리,b,세계시민과 지리_b_1,assigned
10502,학생101,현대사회와 윤리,d,현대사회와 윤리_d_2,assigned
10502,학생101,정치,b,정치_b_2,assigned
10502,학생101,역사로 탐구하는 현대 세계,c,역사로 탐구하는 현대 세계_c_2,assigned
10503,학생102,화학,c,화학_c_1,assigned
10503,학생102,물리학,d,물리학_d_1,assigned
10503,학생102,기하,a,기하_a_1,assigned
10504,학생103,화학,c,화학_c_1,assigned
10504,학생103,물리학,d,물리학_d_1,assigned
10504,학생103,기하,b,기하_b_1,assigned
10505,학생104,화학,a,화학_a_1,assigned
10505,학생104,물리학,d,물리학_d_1,assigned
10505,학생104,기하,c,기하_c_1,assigned
10506,학생105,화학,a,화학_a_1,assigned
10506,학생105,물리학,c,물리학_c_1,assigned
10506,학생105,기하,d,기하_d_1,assigned
10507,학생106,현대사회와 윤리,d,현대사회와 윤리_d_1,assigned
10507,학생106,세계시민과 지리,b,세계시민과 지리_b_1,assigned
10507,학생106,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
10508,학생107,현대사회와 윤리,a,현대사회와 윤리_a_2,assigned
10508,학생107,세계시민과 지리,b,세계시민과 지리_b_1,assigned
10508,학생107,역사로 탐구하는 현대 세계,c,역사로 탐구하는 현대 세계_c_1,assigned
10509,학생108,현대사회와 윤리,c,현대사회와 윤리_c_2,assigned
10509,학생108,정치,a,정치_a_1,assigned
10509,학생108,역사로 탐구하는 현대 세계,b,역사로 탐구하는 현대 세계_b_2,assigned
10510,학생109,화학,d,화학_d_1,assigned
10510,학생109,물리학,a,물리학_a_1,assigned
10510,학생109,기하,c,기하_c_1,assigned
10511,학생110,현대사회와 윤리,d,현대사회와 윤리_d_2,assigned
10511,학생110,정치,b,정치_b_1,assigned
10511,학생110,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
10512,학생111,화학,a,화학_a_1,assigned
